Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Order_Time,Delivery_Date,Delivery_Time,Location,Occasion,Month Name,Hour(order),diff order & delivery,Hour(delivery), Price (INR) , Revnue ,Day name(Orderdate)
591,C002,31,3,06-07-2023,12:56:00,14-07-2023,00:00:51,Surat,All Occasions,July,12,8,0,"? 1,804.00","? 5,412.00",Thursday
604,C069,39,3,31-01-2023,19:54:56,03-02-2023,21:24:38,Tadipatri,All Occasions,January,19,3,21,? 387.00,"? 1,161.00",Tuesday
610,C068,5,3,03-01-2023,17:25:41,05-01-2023,00:11:36,Sirsa,All Occasions,January,17,2,0,"? 1,444.00","? 4,332.00",Tuesday
632,C075,51,1,11-07-2023,22:35:01,12-07-2023,11:32:50,Adoni,All Occasions,July,22,1,11,"? 1,084.00","? 1,084.00",Tuesday
638,C060,39,1,23-04-2023,02:13:33,27-04-2023,02:51:20,Mira-Bhayandar,All Occasions,April,2,4,2,? 387.00,? 387.00,Sunday
661,C018,22,2,14-01-2023,23:51:27,19-01-2023,09:50:46,Guwahati,All Occasions,January,23,5,9,"? 1,639.00","? 3,278.00",Saturday
671,C059,31,4,03-12-2023,06:54:18,07-12-2023,23:16:19,Karnal,All Occasions,December,6,4,23,"? 1,804.00","? 7,216.00",Sunday
678,C020,31,5,10-09-2023,14:23:59,20-09-2023,10:13:07,Jalna,All Occasions,September,14,10,10,"? 1,804.00","? 9,020.00",Sunday
685,C054,22,1,01-09-2023,21:04:40,11-09-2023,08:30:45,Sikar,All Occasions,September,21,10,8,"? 1,639.00","? 1,639.00",Friday
699,C011,1,4,02-06-2023,12:14:44,09-06-2023,23:09:03,Chittoor,All Occasions,June,12,7,23,"? 1,935.00","? 7,740.00",Friday
712,C057,65,5,11-07-2023,13:00:12,13-07-2023,06:34:57,Hazaribagh,All Occasions,July,13,2,6,"? 1,895.00","? 9,475.00",Tuesday
714,C053,63,2,01-06-2023,19:28:09,03-06-2023,07:54:01,Dhule,All Occasions,June,19,2,7,"? 1,348.00","? 2,696.00",Thursday
720,C045,22,5,15-12-2023,14:42:41,20-12-2023,06:07:08,Vellore,All Occasions,December,14,5,6,"? 1,639.00","? 8,195.00",Friday
724,C059,51,1,08-04-2023,23:02:18,16-04-2023,08:00:19,Pallavaram,All Occasions,April,23,8,8,"? 1,084.00","? 1,084.00",Saturday
732,C087,1,2,16-10-2023,16:47:12,21-10-2023,18:56:15,Bongaigaon,All Occasions,October,16,5,18,"? 1,935.00","? 3,870.00",Monday
756,C034,51,4,29-07-2023,18:25:27,03-08-2023,09:56:02,Buxar,All Occasions,July,18,5,9,"? 1,084.00","? 4,336.00",Saturday
766,C077,1,4,02-07-2023,16:28:53,07-07-2023,00:19:44,Hospet,All Occasions,July,16,5,0,"? 1,935.00","? 7,740.00",Sunday
773,C031,39,4,07-01-2023,02:11:24,13-01-2023,23:47:54,Karaikudi,All Occasions,January,2,6,23,? 387.00,"? 1,548.00",Saturday
774,C051,65,5,17-06-2023,21:28:21,27-06-2023,03:01:20,Begusarai,All Occasions,June,21,10,3,"? 1,895.00","? 9,475.00",Saturday
782,C087,22,4,18-04-2023,05:41:20,26-04-2023,19:25:29,Shimoga,All Occasions,April,5,8,19,"? 1,639.00","? 6,556.00",Tuesday
791,C093,51,2,06-05-2023,02:29:51,09-05-2023,06:53:48,Bhubaneswar,All Occasions,May,2,3,6,"? 1,084.00","? 2,168.00",Saturday
829,C020,42,4,19-12-2023,18:35:41,26-12-2023,10:18:04,Visakhapatnam,All Occasions,December,18,7,10,"? 1,744.00","? 6,976.00",Tuesday
844,C067,51,1,09-10-2023,19:12:55,10-10-2023,09:48:27,Satara,All Occasions,October,19,1,9,"? 1,084.00","? 1,084.00",Monday
853,C050,51,3,17-09-2023,21:14:53,23-09-2023,14:27:28,Jorhat,All Occasions,September,21,6,14,"? 1,084.00","? 3,252.00",Sunday
885,C084,42,2,17-10-2023,19:52:58,21-10-2023,18:46:10,Pudukkottai,All Occasions,October,19,4,18,"? 1,744.00","? 3,488.00",Tuesday
887,C091,51,3,29-06-2023,17:20:29,30-06-2023,09:55:50,Visakhapatnam,All Occasions,June,17,1,9,"? 1,084.00","? 3,252.00",Thursday
899,C011,63,1,17-12-2023,21:29:55,24-12-2023,00:16:41,Bijapur,All Occasions,December,21,7,0,"? 1,348.00","? 1,348.00",Sunday
903,C066,63,2,15-09-2023,17:42:23,22-09-2023,19:28:38,Bhusawal,All Occasions,September,17,7,19,"? 1,348.00","? 2,696.00",Friday
911,C071,22,4,23-01-2023,05:18:52,28-01-2023,01:35:19,Nangloi Jat,All Occasions,January,5,5,1,"? 1,639.00","? 6,556.00",Monday
925,C012,31,1,08-01-2023,00:55:51,12-01-2023,06:39:07,Pallavaram,All Occasions,January,0,4,6,"? 1,804.00","? 1,804.00",Sunday
932,C038,63,2,29-10-2023,16:32:30,02-11-2023,22:17:11,Durgapur,All Occasions,October,16,4,22,"? 1,348.00","? 2,696.00",Sunday
942,C024,51,1,23-12-2023,04:59:43,26-12-2023,15:56:22,Surat,All Occasions,December,4,3,15,"? 1,084.00","? 1,084.00",Saturday
950,C014,39,3,16-10-2023,19:31:00,18-10-2023,21:09:20,Tiruchirappalli,All Occasions,October,19,2,21,? 387.00,"? 1,161.00",Monday
985,C070,31,4,05-10-2023,11:27:20,13-10-2023,16:53:35,Ludhiana,All Occasions,October,11,8,16,"? 1,804.00","? 7,216.00",Thursday
987,C018,65,3,20-12-2023,09:13:17,25-12-2023,04:10:09,Bulandshahr,All Occasions,December,9,5,4,"? 1,895.00","? 5,685.00",Wednesday
990,C021,42,2,04-12-2023,22:20:00,08-12-2023,23:57:55,Amritsar,All Occasions,December,22,4,23,"? 1,744.00","? 3,488.00",Monday
4,C012,14,5,10-07-2023,04:44:29,19-07-2023,06:33:23,Guwahati,Birthday,July,4,9,6,"? 1,915.00","? 9,575.00",Monday
44,C006,14,1,17-07-2023,21:57:56,27-07-2023,10:48:09,Bhavnagar,Birthday,July,21,10,10,"? 1,915.00","? 1,915.00",Monday
7,C009,45,2,08-05-2023,01:45:13,13-05-2023,10:07:17,Nanded,Birthday,May,1,5,10,? 722.00,"? 1,444.00",Monday
29,C064,10,5,22-09-2023,01:06:22,01-10-2023,14:29:16,Kollam,Birthday,September,1,9,14,? 259.00,"? 1,295.00",Friday
67,C047,10,2,06-07-2023,17:28:21,14-07-2023,21:11:01,Thrissur,Birthday,July,17,8,21,? 259.00,? 518.00,Thursday
12,C097,38,3,12-07-2023,08:28:56,20-07-2023,23:34:57,Karnal,Birthday,July,8,8,23,? 562.00,"? 1,686.00",Wednesday
58,C077,36,1,06-01-2023,02:51:30,15-01-2023,08:26:18,Amravati,Birthday,January,2,9,8,? 203.00,? 203.00,Friday
92,C100,18,5,15-05-2023,00:11:18,25-05-2023,11:17:55,Rohtak,Birthday,May,0,10,11,? 781.00,"? 3,905.00",Monday
93,C047,24,4,01-05-2023,17:50:59,03-05-2023,18:35:56,Warangal,Birthday,May,17,2,18,? 535.00,"? 2,140.00",Monday
95,C039,70,4,29-05-2023,07:54:41,03-06-2023,07:16:33,Narasaraopet,Birthday,May,7,5,7,? 866.00,"? 3,464.00",Monday
101,C064,70,4,19-06-2023,03:56:52,21-06-2023,06:18:37,Belgaum,Birthday,June,3,2,6,? 866.00,"? 3,464.00",Monday
102,C081,10,3,28-10-2023,19:34:14,06-11-2023,07:06:35,Ozhukarai,Birthday,October,19,9,7,? 259.00,? 777.00,Saturday
115,C095,57,1,28-04-2023,18:11:22,05-05-2023,11:36:31,Jhansi,Birthday,April,18,7,11,"? 1,582.00","? 1,582.00",Friday
122,C083,24,5,03-10-2023,09:04:23,13-10-2023,03:15:14,Gulbarga,Birthday,October,9,10,3,? 535.00,"? 2,675.00",Tuesday
123,C026,38,1,15-01-2023,00:31:09,25-01-2023,04:58:43,Malegaon,Birthday,January,0,10,4,? 562.00,? 562.00,Sunday
130,C070,10,5,22-04-2023,13:32:41,27-04-2023,22:01:54,Darbhanga,Birthday,April,13,5,22,? 259.00,"? 1,295.00",Saturday
148,C046,24,3,05-12-2023,02:09:08,07-12-2023,08:57:38,Gopalpur,Birthday,December,2,2,8,? 535.00,"? 1,605.00",Tuesday
160,C037,36,3,02-06-2023,00:28:57,10-06-2023,07:52:59,Moradabad,Birthday,June,0,8,7,? 203.00,? 609.00,Friday
164,C063,14,5,25-04-2023,02:04:02,27-04-2023,11:49:33,Berhampore,Birthday,April,2,2,11,"? 1,915.00","? 9,575.00",Tuesday
185,C068,18,1,07-05-2023,07:10:45,17-05-2023,20:00:43,Raurkela Industrial Township,Birthday,May,7,10,20,? 781.00,? 781.00,Sunday
191,C012,24,3,12-10-2023,18:13:06,17-10-2023,08:50:02,Etawah,Birthday,October,18,5,8,? 535.00,"? 1,605.00",Thursday
202,C089,36,5,27-07-2023,08:13:48,01-08-2023,03:02:01,Bhimavaram,Birthday,July,8,5,3,? 203.00,"? 1,015.00",Thursday
204,C062,10,4,03-07-2023,10:46:43,09-07-2023,06:29:03,Jaipur,Birthday,July,10,6,6,? 259.00,"? 1,036.00",Monday
208,C001,18,5,02-04-2023,04:30:47,12-04-2023,07:06:36,Kulti,Birthday,April,4,10,7,? 781.00,"? 3,905.00",Sunday
209,C071,70,2,22-06-2023,00:44:32,23-06-2023,21:44:32,Hajipur,Birthday,June,0,1,21,? 866.00,"? 1,732.00",Thursday
210,C095,32,4,10-12-2023,00:46:32,15-12-2023,08:02:35,Aligarh,Birthday,December,0,5,8,"? 1,792.00","? 7,168.00",Sunday
226,C064,14,2,08-09-2023,08:48:50,12-09-2023,11:20:36,Hospet,Birthday,September,8,4,11,"? 1,915.00","? 3,830.00",Friday
227,C004,24,4,25-12-2023,18:50:42,26-12-2023,14:09:44,Surat,Birthday,December,18,1,14,? 535.00,"? 2,140.00",Monday
249,C003,14,2,10-09-2023,22:22:16,19-09-2023,23:17:36,Bareilly,Birthday,September,22,9,23,"? 1,915.00","? 3,830.00",Sunday
255,C092,45,2,27-12-2023,03:42:35,06-01-2024,09:23:14,Suryapet,Birthday,December,3,10,9,? 722.00,"? 1,444.00",Wednesday
266,C038,36,1,12-05-2023,13:46:56,13-05-2023,19:20:09,Sonipat,Birthday,May,13,1,19,? 203.00,? 203.00,Friday
269,C024,36,1,25-10-2023,01:12:12,26-10-2023,17:58:13,Raebareli,Birthday,October,1,1,17,? 203.00,? 203.00,Wednesday
271,C039,36,5,23-06-2023,18:27:42,30-06-2023,18:20:05,Patna,Birthday,June,18,7,18,? 203.00,"? 1,015.00",Friday
295,C079,18,1,29-05-2023,15:54:09,02-06-2023,10:06:42,Tadepalligudem,Birthday,May,15,4,10,? 781.00,? 781.00,Monday
296,C081,70,5,01-04-2023,11:55:14,11-04-2023,19:33:46,Tirunelveli,Birthday,April,11,10,19,? 866.00,"? 4,330.00",Saturday
337,C008,24,3,16-05-2023,14:21:12,22-05-2023,20:26:13,Siwan,Birthday,May,14,6,20,? 535.00,"? 1,605.00",Tuesday
340,C076,38,3,14-07-2023,07:53:01,22-07-2023,02:56:01,Davanagere,Birthday,July,7,8,2,? 562.00,"? 1,686.00",Friday
345,C056,45,4,15-09-2023,15:40:42,23-09-2023,23:11:31,Bellary,Birthday,September,15,8,23,? 722.00,"? 2,888.00",Friday
355,C099,10,1,24-12-2023,04:52:44,02-01-2024,09:38:33,Satara,Birthday,December,4,9,9,? 259.00,? 259.00,Sunday
356,C028,14,1,08-07-2023,00:41:40,09-07-2023,04:31:42,Panvel,Birthday,July,0,1,4,"? 1,915.00","? 1,915.00",Saturday
376,C097,10,2,14-05-2023,20:18:32,19-05-2023,23:48:02,Bulandshahr,Birthday,May,20,5,23,? 259.00,? 518.00,Sunday
382,C003,24,1,03-06-2023,10:02:19,13-06-2023,21:53:48,Kamarhati,Birthday,June,10,10,21,? 535.00,? 535.00,Saturday
400,C083,45,3,07-05-2023,14:05:01,15-05-2023,18:10:53,Kumbakonam,Birthday,May,14,8,18,? 722.00,"? 2,166.00",Sunday
403,C075,57,1,06-01-2023,11:45:28,16-01-2023,20:13:26,Chapra,Birthday,January,11,10,20,"? 1,582.00","? 1,582.00",Friday
410,C025,24,1,01-01-2023,20:20:49,02-01-2023,05:57:06,Surendranagar Dudhrej,Birthday,January,20,1,5,? 535.00,? 535.00,Sunday
415,C065,14,4,08-06-2023,20:08:30,10-06-2023,01:20:56,Hajipur,Birthday,June,20,2,1,"? 1,915.00","? 7,660.00",Thursday
428,C038,10,2,06-12-2023,03:32:38,12-12-2023,19:37:01,Khora,Birthday,December,3,6,19,? 259.00,? 518.00,Wednesday
452,C045,70,3,09-07-2023,19:57:29,17-07-2023,11:42:18,Mahbubnagar,Birthday,July,19,8,11,? 866.00,"? 2,598.00",Sunday
458,C054,32,2,19-07-2023,17:21:30,24-07-2023,20:32:44,Ramgarh,Birthday,July,17,5,20,"? 1,792.00","? 3,584.00",Wednesday
463,C078,18,3,24-09-2023,22:23:47,30-09-2023,00:52:03,Hazaribagh,Birthday,September,22,6,0,? 781.00,"? 2,343.00",Sunday
464,C014,18,3,05-07-2023,03:04:25,08-07-2023,13:38:45,Buxar,Birthday,July,3,3,13,? 781.00,"? 2,343.00",Wednesday
486,C030,24,1,25-07-2023,14:34:30,30-07-2023,16:58:35,Ambattur,Birthday,July,14,5,16,? 535.00,? 535.00,Tuesday
505,C028,45,3,02-06-2023,13:19:25,05-06-2023,01:59:32,Allahabad,Birthday,June,13,3,1,? 722.00,"? 2,166.00",Friday
514,C090,24,1,01-01-2023,09:56:10,09-01-2023,17:56:52,Allahabad,Birthday,January,9,8,17,? 535.00,? 535.00,Sunday
515,C078,14,5,21-10-2023,23:22:39,27-10-2023,14:59:49,Unnao,Birthday,October,23,6,14,"? 1,915.00","? 9,575.00",Saturday
518,C045,45,3,09-04-2023,04:46:41,15-04-2023,19:40:46,Ahmednagar,Birthday,April,4,6,19,? 722.00,"? 2,166.00",Sunday
520,C026,14,5,07-04-2023,04:43:51,08-04-2023,08:21:40,Mysore,Birthday,April,4,1,8,"? 1,915.00","? 9,575.00",Friday
533,C006,14,3,18-04-2023,07:19:52,20-04-2023,17:43:45,Raurkela Industrial Township,Birthday,April,7,2,17,"? 1,915.00","? 5,745.00",Tuesday
538,C097,24,5,18-05-2023,13:09:06,19-05-2023,22:36:16,Ghaziabad,Birthday,May,13,1,22,? 535.00,"? 2,675.00",Thursday
559,C084,45,1,19-12-2023,16:37:11,26-12-2023,18:35:43,Mau,Birthday,December,16,7,18,? 722.00,? 722.00,Tuesday
568,C056,10,1,29-06-2023,20:55:39,08-07-2023,13:16:14,Bhubaneswar,Birthday,June,20,9,13,? 259.00,? 259.00,Thursday
578,C008,18,4,31-07-2023,18:27:40,06-08-2023,16:43:25,Warangal,Birthday,July,18,6,16,? 781.00,"? 3,124.00",Monday
580,C093,24,4,16-06-2023,22:03:12,20-06-2023,12:25:42,Bhatpara,Birthday,June,22,4,12,? 535.00,"? 2,140.00",Friday
581,C082,18,2,02-07-2023,02:08:23,11-07-2023,14:56:59,Anand,Birthday,July,2,9,14,? 781.00,"? 1,562.00",Sunday
605,C068,45,2,21-12-2023,22:21:06,25-12-2023,20:49:33,Kakinada,Birthday,December,22,4,20,? 722.00,"? 1,444.00",Thursday
631,C044,32,4,13-04-2023,21:41:50,17-04-2023,03:45:03,Gopalpur,Birthday,April,21,4,3,"? 1,792.00","? 7,168.00",Thursday
634,C038,57,3,07-05-2023,06:36:16,11-05-2023,13:43:49,Fatehpur,Birthday,May,6,4,13,"? 1,582.00","? 4,746.00",Sunday
639,C098,24,1,26-05-2023,02:36:31,31-05-2023,03:18:25,Amaravati,Birthday,May,2,5,3,? 535.00,? 535.00,Friday
646,C015,38,5,13-05-2023,16:30:10,23-05-2023,09:16:58,Morbi,Birthday,May,16,10,9,? 562.00,"? 2,810.00",Saturday
664,C023,24,2,18-01-2023,11:54:34,28-01-2023,20:22:08,Hajipur,Birthday,January,11,10,20,? 535.00,"? 1,070.00",Wednesday
684,C029,70,3,17-09-2023,01:33:50,25-09-2023,02:44:39,Tumkur,Birthday,September,1,8,2,? 866.00,"? 2,598.00",Sunday
715,C069,38,4,14-04-2023,05:16:43,21-04-2023,16:39:31,Tenali,Birthday,April,5,7,16,? 562.00,"? 2,248.00",Friday
719,C092,57,3,12-07-2023,07:44:51,19-07-2023,01:51:24,Phagwara,Birthday,July,7,7,1,"? 1,582.00","? 4,746.00",Wednesday
733,C060,32,3,01-04-2023,00:51:37,03-04-2023,02:26:43,Ludhiana,Birthday,April,0,2,2,"? 1,792.00","? 5,376.00",Saturday
736,C008,70,5,02-05-2023,03:47:04,11-05-2023,04:38:44,Ghaziabad,Birthday,May,3,9,4,? 866.00,"? 4,330.00",Tuesday
739,C094,24,5,30-01-2023,09:43:50,03-02-2023,10:33:33,Berhampur,Birthday,January,9,4,10,? 535.00,"? 2,675.00",Monday
744,C023,45,4,13-10-2023,17:53:21,14-10-2023,08:02:05,Junagadh,Birthday,October,17,1,8,? 722.00,"? 2,888.00",Friday
760,C043,18,1,19-09-2023,02:28:05,21-09-2023,13:29:38,Ghaziabad,Birthday,September,2,2,13,? 781.00,? 781.00,Tuesday
761,C008,24,5,18-04-2023,03:25:13,25-04-2023,11:53:46,Ambala,Birthday,April,3,7,11,? 535.00,"? 2,675.00",Tuesday
799,C084,32,5,22-10-2023,01:50:09,01-11-2023,20:22:26,Patna,Birthday,October,1,10,20,"? 1,792.00","? 8,960.00",Sunday
800,C014,24,5,17-06-2023,21:50:22,21-06-2023,07:12:59,Machilipatnam,Birthday,June,21,4,7,? 535.00,"? 2,675.00",Saturday
805,C028,24,3,11-06-2023,14:39:08,14-06-2023,18:07:19,Bareilly,Birthday,June,14,3,18,? 535.00,"? 1,605.00",Sunday
810,C059,24,3,15-12-2023,05:57:14,17-12-2023,12:05:52,New Delhi,Birthday,December,5,2,12,? 535.00,"? 1,605.00",Friday
811,C020,14,5,18-10-2023,12:04:11,25-10-2023,21:55:52,Bellary,Birthday,October,12,7,21,"? 1,915.00","? 9,575.00",Wednesday
813,C094,32,4,19-01-2023,08:53:43,23-01-2023,22:01:01,Bhind,Birthday,January,8,4,22,"? 1,792.00","? 7,168.00",Thursday
835,C089,32,2,05-07-2023,17:35:53,06-07-2023,23:34:11,Cuttack,Birthday,July,17,1,23,"? 1,792.00","? 3,584.00",Wednesday
837,C036,14,5,19-12-2023,12:57:12,21-12-2023,00:00:36,Raebareli,Birthday,December,12,2,0,"? 1,915.00","? 9,575.00",Tuesday
845,C032,57,5,17-10-2023,18:51:16,25-10-2023,02:55:03,Hospet,Birthday,October,18,8,2,"? 1,582.00","? 7,910.00",Tuesday
860,C064,14,1,10-01-2023,19:29:59,13-01-2023,13:30:30,Adoni,Birthday,January,19,3,13,"? 1,915.00","? 1,915.00",Tuesday
883,C041,36,4,16-07-2023,19:44:04,17-07-2023,21:03:02,Shahjahanpur,Birthday,July,19,1,21,? 203.00,? 812.00,Sunday
900,C027,57,3,07-04-2023,15:09:00,15-04-2023,08:30:53,Sagar,Birthday,April,15,8,8,"? 1,582.00","? 4,746.00",Friday
920,C026,45,1,29-06-2023,20:23:05,08-07-2023,23:41:37,Gorakhpur,Birthday,June,20,9,23,? 722.00,? 722.00,Thursday
931,C053,14,1,17-04-2023,19:48:12,19-04-2023,10:25:35,Mahbubnagar,Birthday,April,19,2,10,"? 1,915.00","? 1,915.00",Monday
940,C082,57,4,11-01-2023,23:38:25,12-01-2023,04:04:53,Orai,Birthday,January,23,1,4,"? 1,582.00","? 6,328.00",Wednesday
941,C058,18,4,19-05-2023,09:16:07,22-05-2023,10:28:01,Bidar,Birthday,May,9,3,10,? 781.00,"? 3,124.00",Friday
945,C038,18,2,30-07-2023,12:00:02,06-08-2023,12:44:49,Raebareli,Birthday,July,12,7,12,? 781.00,"? 1,562.00",Sunday
947,C100,38,3,06-10-2023,19:16:19,08-10-2023,23:24:47,Nadiad,Birthday,October,19,2,23,? 562.00,"? 1,686.00",Friday
955,C015,24,4,03-06-2023,00:30:48,07-06-2023,09:07:26,Singrauli,Birthday,June,0,4,9,? 535.00,"? 2,140.00",Saturday
964,C098,32,4,19-10-2023,06:39:41,23-10-2023,22:22:39,Jammu,Birthday,October,6,4,22,"? 1,792.00","? 7,168.00",Thursday
995,C089,57,2,20-07-2023,00:40:38,27-07-2023,11:42:03,Muzaffarnagar,Birthday,July,0,7,11,"? 1,582.00","? 3,164.00",Thursday
3,C029,67,5,14-07-2023,19:12:03,19-07-2023,17:39:00,Bilaspur,Anniversary,July,19,5,17,"? 1,374.00","? 6,870.00",Friday
33,C047,8,3,15-04-2023,01:37:27,25-04-2023,02:13:27,Amroha,Anniversary,April,1,10,2,? 252.00,? 756.00,Saturday
23,C041,12,3,05-05-2023,05:28:33,06-05-2023,12:12:24,Ludhiana,Anniversary,May,5,1,12,? 672.00,"? 2,016.00",Friday
69,C091,12,4,02-09-2023,19:21:41,08-09-2023,09:30:02,Hyderabad,Anniversary,September,19,6,9,? 672.00,"? 2,688.00",Saturday
34,C071,17,2,01-10-2023,22:58:15,05-10-2023,05:36:46,Tirupati,Anniversary,October,22,4,5,"? 1,899.00","? 3,798.00",Sunday
70,C037,17,1,28-09-2023,04:21:09,03-10-2023,11:44:33,Vijayanagaram,Anniversary,September,4,5,11,"? 1,899.00","? 1,899.00",Thursday
18,C072,23,4,10-12-2023,10:46:15,11-12-2023,00:20:29,Moradabad,Anniversary,December,10,1,0,"? 1,098.00","? 4,392.00",Sunday
30,C044,23,4,13-01-2023,09:23:33,15-01-2023,13:36:58,Bulandshahr,Anniversary,January,9,2,13,"? 1,098.00","? 4,392.00",Friday
25,C091,30,3,21-07-2023,10:46:57,24-07-2023,14:28:42,Panipat,Anniversary,July,10,3,14,? 751.00,"? 2,253.00",Friday
54,C059,30,1,13-04-2023,09:55:01,23-04-2023,14:30:59,Ratlam,Anniversary,April,9,10,14,? 751.00,? 751.00,Thursday
64,C015,25,1,12-06-2023,02:48:39,15-06-2023,22:05:41,Chittoor,Anniversary,June,2,3,22,"? 1,202.00","? 1,202.00",Monday
41,C047,54,4,08-06-2023,19:19:50,10-06-2023,14:29:42,Saharsa,Anniversary,June,19,2,14,"? 1,236.00","? 4,944.00",Thursday
65,C033,54,2,01-09-2023,13:02:28,11-09-2023,06:33:52,Berhampur,Anniversary,September,13,10,6,"? 1,236.00","? 2,472.00",Friday
45,C097,61,5,28-04-2023,14:26:26,29-04-2023,06:16:36,Haldia,Anniversary,April,14,1,6,? 810.00,"? 4,050.00",Friday
79,C010,40,2,01-06-2023,17:29:30,11-06-2023,07:34:53,Varanasi,Anniversary,June,17,10,7,"? 1,923.00","? 3,846.00",Thursday
88,C008,15,4,22-12-2023,10:02:31,01-01-2024,12:17:55,Avadi,Anniversary,December,10,10,12,"? 1,488.00","? 5,952.00",Friday
98,C031,8,1,30-10-2023,15:26:00,01-11-2023,16:34:28,Bulandshahr,Anniversary,October,15,2,16,? 252.00,? 252.00,Monday
111,C009,8,3,21-06-2023,14:18:57,25-06-2023,21:03:57,Ramgarh,Anniversary,June,14,4,21,? 252.00,? 756.00,Wednesday
120,C050,61,1,25-12-2023,22:26:37,31-12-2023,09:57:24,Kalyan-Dombivli,Anniversary,December,22,6,9,? 810.00,? 810.00,Monday
124,C030,67,4,21-07-2023,08:44:55,23-07-2023,05:23:44,Bhilwara,Anniversary,July,8,2,5,"? 1,374.00","? 5,496.00",Friday
135,C087,30,2,13-12-2023,10:20:09,14-12-2023,15:43:20,Bokaro,Anniversary,December,10,1,15,? 751.00,"? 1,502.00",Wednesday
136,C036,56,1,05-09-2023,16:08:59,09-09-2023,22:12:18,Guna,Anniversary,September,16,4,22,"? 1,272.00","? 1,272.00",Tuesday
139,C055,54,4,11-05-2023,04:14:45,16-05-2023,18:12:44,Amritsar,Anniversary,May,4,5,18,"? 1,236.00","? 4,944.00",Thursday
142,C029,23,2,23-10-2023,02:31:13,27-10-2023,04:24:16,Bharatpur,Anniversary,October,2,4,4,"? 1,098.00","? 2,196.00",Monday
155,C023,23,3,01-05-2023,14:46:58,06-05-2023,00:00:30,Sambhal,Anniversary,May,14,5,0,"? 1,098.00","? 3,294.00",Monday
171,C071,54,3,30-06-2023,11:47:49,08-07-2023,12:27:06,Tiruvottiyur,Anniversary,June,11,8,12,"? 1,236.00","? 3,708.00",Friday
186,C048,61,1,09-05-2023,09:09:44,11-05-2023,00:16:23,Kollam,Anniversary,May,9,2,0,? 810.00,? 810.00,Tuesday
195,C037,67,5,10-04-2023,05:33:53,17-04-2023,07:51:40,Jamalpur,Anniversary,April,5,7,7,"? 1,374.00","? 6,870.00",Monday
200,C067,23,5,03-01-2023,20:04:16,08-01-2023,23:18:52,Agartala,Anniversary,January,20,5,23,"? 1,098.00","? 5,490.00",Tuesday
205,C022,46,5,06-07-2023,05:17:21,09-07-2023,11:47:12,Davanagere,Anniversary,July,5,3,11,? 758.00,"? 3,790.00",Thursday
215,C098,17,1,21-05-2023,03:54:26,24-05-2023,12:37:34,Katni,Anniversary,May,3,3,12,"? 1,899.00","? 1,899.00",Sunday
216,C004,23,1,03-10-2023,15:46:35,08-10-2023,20:46:28,Bhatpara,Anniversary,October,15,5,20,"? 1,098.00","? 1,098.00",Tuesday
236,C044,23,5,03-09-2023,06:33:52,11-09-2023,02:10:18,Panvel,Anniversary,September,6,8,2,"? 1,098.00","? 5,490.00",Sunday
241,C067,20,2,05-09-2023,09:52:16,07-09-2023,08:58:21,Indore,Anniversary,September,9,2,8,? 697.00,"? 1,394.00",Tuesday
247,C052,23,4,11-10-2023,05:58:48,16-10-2023,02:58:46,Gudivada,Anniversary,October,5,5,2,"? 1,098.00","? 4,392.00",Wednesday
258,C044,46,5,16-04-2023,05:40:39,20-04-2023,20:05:32,Vijayawada,Anniversary,April,5,4,20,? 758.00,"? 3,790.00",Sunday
272,C016,12,1,08-04-2023,09:40:05,18-04-2023,20:13:56,Kumbakonam,Anniversary,April,9,10,20,? 672.00,? 672.00,Saturday
276,C065,15,2,28-05-2023,01:34:06,01-06-2023,07:05:33,Muzaffarpur,Anniversary,May,1,4,7,"? 1,488.00","? 2,976.00",Sunday
281,C008,15,3,21-09-2023,20:36:47,25-09-2023,10:27:14,Nellore,Anniversary,September,20,4,10,"? 1,488.00","? 4,464.00",Thursday
292,C053,54,1,27-09-2023,22:43:35,03-10-2023,01:44:47,Howrah,Anniversary,September,22,6,1,"? 1,236.00","? 1,236.00",Wednesday
302,C071,25,4,24-10-2023,13:53:05,25-10-2023,17:13:25,Dhanbad,Anniversary,October,13,1,17,"? 1,202.00","? 4,808.00",Tuesday
313,C056,30,2,22-07-2023,19:24:29,26-07-2023,06:06:13,Thane,Anniversary,July,19,4,6,? 751.00,"? 1,502.00",Saturday
322,C056,15,1,11-04-2023,08:32:11,15-04-2023,03:30:27,Udaipur,Anniversary,April,8,4,3,"? 1,488.00","? 1,488.00",Tuesday
328,C024,23,3,17-04-2023,17:51:38,22-04-2023,08:59:18,Maheshtala,Anniversary,April,17,5,8,"? 1,098.00","? 3,294.00",Monday
332,C052,20,5,11-04-2023,20:14:13,18-04-2023,14:10:44,Khammam,Anniversary,April,20,7,14,? 697.00,"? 3,485.00",Tuesday
339,C083,8,1,20-09-2023,20:07:19,29-09-2023,10:50:19,Sirsa,Anniversary,September,20,9,10,? 252.00,? 252.00,Wednesday
365,C028,8,5,01-06-2023,15:31:47,04-06-2023,10:15:29,Agra,Anniversary,June,15,3,10,? 252.00,"? 1,260.00",Thursday
370,C073,54,2,09-07-2023,05:57:39,13-07-2023,19:01:40,Danapur,Anniversary,July,5,4,19,"? 1,236.00","? 2,472.00",Sunday
